Fechas,Vista_Red_MN,Vista_Patrimonial_MN,Vista_Minorista_MN,Vista_Empresas_MN,Vista_Gobierno_MN,Vista_Empresas_Gobierno_MN,Vista_Corporativa_MN,Plazo_Red_MN,Plazo_Patrimonial_MN,Plazo_Minorista_MN,Plazo_Empresas_MN,Plazo_Gobierno_MN,Plazo_Empresas_Gobierno_MN,Plazo_Corporativa_MN,Plazo_Mayorista_MN,Vista_Red_ME,Vista_Patrimonial_ME,Vista_Minorista_ME,Vista_Empresas_ME,Vista_Gobierno_ME,Vista_Empresas_Gobierno_ME,Vista_Corporativa_ME,Vista_Mayorista_ME,Plazo_Red_ME,Plazo_Patrimonial_ME,Plazo_Minorista_ME,Plazo_Empresas_ME,Plazo_Gobierno_ME,Plazo_Empresas_Gobierno_ME,Plazo_Corporativa_ME,Plazo_Mayorista_ME,Ahorro_Red_MN,Ahorro_Patrimonial_MN,Ahorro_Minorista_MN,Ahorro_Empresas_MN,Ahorro_Gobierno_MN,Ahorro_Empresas_Gobierno_MN,Ahorro_Corporativa_MN,Empresas_MN,Gobierno_MN,Corporativa_MN,Promotor,Empresas_ME,Gobierno_ME,Corporativa_ME,Gobierno_Total,PyME,TDC,Nomina,PPI,Auto,Hipotecaria
2020-03-01,174335.91025,10478.90704,184814.81729,75723.70824,114228.39666,189952.10531,156897.90519,94554.13022,55861.39229,150415.52251,50799.41364,33461.23628,84264.53586,14345.57119,98610.10706,32201.29361,9703.91762,41905.21123,89778.29166,1972.96986,91751.81318,51251.06352,143002.87671,161.25154,1666.17582,1827.42736,1267.60477,0.00000,1267.60477,1501.10593,2768.71070,289968.42645,1734.99502,291703.42147,101.40939,46.67669,148.08608,29.19104,191299.20452,95898.72663,179067.37627,22089.24496,102697.79653,823.57694,122481.52413,96722.30357,72897.50420,105504.94216,95250.73681,38225.48156,55284.15697,234240.14989
2020-04-01,176469.07815,10744.40754,187213.48570,74122.73439,91642.90482,165765.63962,169197.13785,92253.85249,62504.27274,154758.12523,61561.24062,40363.84223,101928.98017,16886.99567,118815.97584,33593.83211,9603.28423,43197.11634,96460.62707,2214.62634,98675.81549,55655.77094,154331.58643,162.34418,1664.62543,1826.96961,3186.97657,0.00000,3186.97657,1413.36419,4600.34077,315904.93177,1808.23682,317713.16859,109.79411,42.09309,151.88720,32.95342,193939.48668,96927.14881,176071.90015,22817.05704,107156.81838,687.22917,125185.12423,97614.37798,72857.85657,101856.75867,94138.06938,37253.21755,54568.35043,237176.73216
2020-05-01,177474.71364,10159.28669,187634.00033,70902.63155,89152.50762,160055.13958,194075.94124,93180.15732,63753.13119,156933.28851,57233.32679,38893.93415,96131.17007,9161.29792,105292.46800,32193.70780,8960.96098,41154.66878,92624.90064,2242.01268,94867.43429,55593.58155,150461.01584,154.26515,1527.25510,1681.52026,2603.47878,0.00000,2603.47878,2522.92841,5126.40720,325639.38892,1797.47485,327436.86377,107.51707,43.24079,150.75786,32.58376,194227.64759,98599.99283,171952.55239,22507.43907,96075.16210,546.43483,117492.43297,99146.42765,73098.02960,100650.06534,93654.98270,36574.67645,54244.26434,239798.27312
2020-06-01,179012.92454,10458.35743,189471.28197,74029.12407,90081.96649,164111.15909,136455.08019,95500.96696,59690.27039,155191.23736,56230.70217,28350.66092,84585.28408,7593.72151,92179.00559,33344.36582,8555.31928,41899.68510,93259.84854,2052.77751,95313.16843,49637.71223,144950.88066,160.69943,1380.09055,1540.78998,3097.15819,0.00000,3097.15819,2463.39133,5560.54952,334446.87889,1833.82679,336280.70568,106.20970,37.70440,143.91411,30.23951,191372.04110,94505.68003,159251.43495,22044.68145,98042.76501,443.62928,119254.66893,94949.30932,73076.03936,101964.14661,93186.06369,36227.66250,54745.15249,242041.06968
2020-07-01,181994.44982,10174.76264,192169.21246,70810.64472,90624.14520,161434.85845,134364.78314,96920.56319,58344.44803,155265.01122,56258.46847,35020.42044,91282.83330,8374.15519,99656.98849,32948.12526,8809.44096,41757.56622,93728.11937,1999.74295,95728.38383,55473.89241,151202.27624,154.40461,1311.09747,1465.50208,3600.34641,0.00000,3600.34641,3454.40776,7054.75416,342841.32286,1865.66190,344706.98476,107.89273,47.95748,155.85021,29.12441,189847.05187,94516.43296,154861.65952,21565.05565,93060.89069,423.11971,117415.56866,94939.55267,73604.06628,102793.18411,92736.57132,35987.73040,55251.53929,244098.91353
2020-08-01,182647.66026,10475.04419,193122.70445,73308.34698,90456.43439,163764.90808,142110.78152,96444.60893,59243.42557,155688.03450,53958.98296,36312.26341,90275.20272,9685.96980,99961.17252,33882.85747,8310.25230,42193.10977,94817.40234,2329.36661,97147.28311,55904.57260,153051.85572,149.80645,1272.57675,1422.38320,3414.24088,0.00000,3414.24088,2733.69687,6147.93774,332121.05331,1804.27937,333925.33268,103.22486,40.62924,143.85410,28.12679,186468.92955,91866.68706,147932.38481,21336.43966,92023.61064,383.42134,116126.46775,92250.10840,72599.74918,103148.19851,92961.13722,35317.82361,55279.56744,243726.00106
2020-09-01,183770.13584,10460.12066,194230.25650,75175.60575,93962.62842,169138.31170,138372.10447,94712.41996,59250.91154,153963.33150,54506.58859,33100.06036,87610.61730,10400.48454,98011.10184,33751.93613,8510.63865,42262.57478,99276.02391,2075.20153,101351.74562,62468.91772,163820.66334,149.76458,1282.91655,1432.68113,2041.39425,0.00000,2041.39425,3558.76238,5600.15663,333559.77490,1798.83659,335358.61150,100.58677,34.91020,135.49696,27.89124,185570.26607,98375.74543,143700.51837,20914.49464,91626.03260,309.90045,110169.57300,98685.64589,71858.39573,103216.05802,93101.95752,34803.61051,54436.71561,244263.28562
2020-10-01,191173.80393,10567.70173,201741.50565,76372.66996,89904.00250,166276.74100,141847.13524,94180.45708,55810.01569,149990.47277,53756.07304,27719.88850,81479.94193,8530.60589,90010.54782,34032.19904,8254.70203,42286.90107,104195.59183,2062.74367,106258.83469,57968.47301,164227.30770,144.04175,1226.78938,1370.83113,1651.05925,0.00000,1651.05925,3579.15676,5230.21601,349704.65171,1890.80355,351595.45526,104.55247,65.78350,170.33597,30.18566,183905.98455,101220.62068,145138.15041,20835.52721,86366.55116,233.05796,101375.54450,101453.67863,71163.34012,101098.73438,92572.37758,34058.97963,53366.31331,246261.45539
2020-11-01,193952.33965,11327.59301,205279.93266,79882.35159,90398.22765,170280.64777,160024.03881,92794.55185,55330.41545,148124.96729,52115.00650,27857.08570,79976.08467,7532.09875,87508.18342,33559.63064,7793.83176,41353.46240,101595.98417,2377.97818,103974.43544,62180.00347,166154.43891,136.55525,1130.66369,1267.21893,2286.96097,0.00000,2286.96097,3803.25172,6090.21269,345988.48910,1881.81294,347870.30204,100.73481,39.72970,140.46451,29.31682,185978.02267,104372.06589,145627.51812,20691.37596,81408.10510,202.40932,94906.27653,104574.47521,70578.31002,107704.45344,91659.25765,32689.80610,52542.89965,246555.36039
2020-12-01,204883.19603,12289.97756,217173.17358,78970.13172,82282.33322,161252.53348,130134.45405,90647.63833,53263.84642,143911.48476,50653.44911,18984.33025,69641.78445,9965.71702,79607.50147,33587.73077,7830.35750,41418.08826,95564.01806,2225.18783,97789.67355,50805.66350,148595.33705,134.99311,1116.47332,1251.46643,1424.61414,0.00000,1424.61414,2787.61184,4212.22598,377579.51297,2126.89162,379706.40459,108.15119,38.44232,146.59351,32.96328,181479.25156,108988.72527,147778.97268,20132.96850,77857.01980,199.84821,77845.48737,109188.57348,68854.64715,104400.61506,91412.09925,31871.78254,51897.28123,248338.58315
2021-01-01,201487.69889,11436.13976,212923.83865,73982.35895,83268.04796,157250.47545,128213.03430,92280.37904,55289.26656,147569.64560,50824.59199,22571.25772,73399.86652,10384.24715,83784.11366,34101.17797,8097.56361,42198.74158,93241.82336,2854.73132,96097.02977,63505.38537,159602.41515,136.84325,1133.70381,1270.54707,1596.92529,0.00000,1596.92529,3151.74119,4748.66649,384610.92473,2066.69429,386677.61902,110.99730,38.64451,149.64182,30.17369,182439.55249,111014.70425,149668.38281,19920.88465,77557.04768,197.80444,83822.45781,111212.50870,69613.39529,102034.33102,91849.50171,32133.05541,51068.59204,249690.57219
2021-02-01,204092.51758,11656.87498,215749.39257,76766.56131,89549.87766,166316.50751,134718.63068,92163.51766,55811.66605,147975.18371,51263.65122,27545.39690,78813.07712,10130.12995,88943.20706,34188.46476,8239.28287,42427.74763,93599.54163,2961.75027,96561.78377,63187.33458,159749.11835,139.72437,1180.18998,1319.91435,986.62265,0.00000,986.62265,3460.09360,4446.71625,375710.98791,2051.11167,377762.09958,113.20333,51.15011,164.35344,28.27210,179368.96811,111589.71105,150208.23573,19664.25514,78329.57244,204.43501,89257.98479,111794.14606,69421.33244,101261.51933,92237.05994,32211.98831,50132.55746,251423.45028
2021-03-01,205180.65924,10582.82761,215763.48686,73735.74208,91295.95605,187863.21737,122285.58688,91790.44359,56372.15754,148162.60113,51266.25613,23856.85014,75127.14748,8052.55981,83179.70729,33885.64195,8090.42568,41976.06763,90939.63399,3083.73248,94023.84662,61929.94809,155953.79471,136.39743,1127.57482,1263.97225,891.56521,0.00000,891.56521,2851.25954,3742.82475,385577.26167,2159.26698,387736.52865,112.34731,58.17836,170.52567,26.44360,178061.53643,111525.32748,152802.79274,19959.04363,76944.28129,191.81952,88903.30494,111717.14700,71002.86053,101437.87604,93357.14718,32548.18710,49615.75634,252430.70228
